"STATE.UT","CRIME.HEAD","number","year"
"Tamil Nadu","KIDNAPPING & ABDUCTION",1743,"2011"
"Tripura","KIDNAPPING & ABDUCTION",116,"2011"
"Uttar Pradesh","KIDNAPPING & ABDUCTION",7525,"2011"
"Uttarakhand","KIDNAPPING & ABDUCTION",283,"2011"
"West Bengal","KIDNAPPING & ABDUCTION",3711,"2011"
"A&N Islands","KIDNAPPING & ABDUCTION",12,"2011"
"Chandigarh","KIDNAPPING & ABDUCTION",46,"2011"
"D&N Haveli","KIDNAPPING & ABDUCTION",8,"2011"
"Daman & Diu","KIDNAPPING & ABDUCTION",2,"2011"
"Delhi UT","KIDNAPPING & ABDUCTION",2085,"2011"
"Lakshadweep","KIDNAPPING & ABDUCTION",0,"2011"
"Puducherry","KIDNAPPING & ABDUCTION",9,"2011"
"ALL INDIA K&A","KIDNAPPING & ABDUCTION",35565,"2011"
"Andhra Pradesh","DOWRY DEATH",599,"2011"
"Arunachal Pradesh","DOWRY DEATH",0,"2011"
"Assam","DOWRY DEATH",121,"2011"
"Bihar","DOWRY DEATH",1413,"2011"
"Chhattisgarh","DOWRY DEATH",104,"2011"
"Goa","DOWRY DEATH",1,"2011"
"Gujarat","DOWRY DEATH",30,"2011"
"Haryana","DOWRY DEATH",255,"2011"
"Himachal Pradesh","DOWRY DEATH",4,"2011"
"Jammu & Kashmir","DOWRY DEATH",11,"2011"
"Jharkhand","DOWRY DEATH",282,"2011"
"Karnataka","DOWRY DEATH",267,"2011"
"Kerala","DOWRY DEATH",15,"2011"
"Madhya Pradesh","DOWRY DEATH",811,"2011"
"Maharashtra","DOWRY DEATH",339,"2011"
"Manipur","DOWRY DEATH",1,"2011"
"Meghalaya","DOWRY DEATH",1,"2011"
"Mizoram","DOWRY DEATH",0,"2011"
"Nagaland","DOWRY DEATH",0,"2011"
"Odisha","DOWRY DEATH",465,"2011"
"Punjab","DOWRY DEATH",143,"2011"
"Rajasthan","DOWRY DEATH",514,"2011"
"Sikkim","DOWRY DEATH",0,"2011"
"Tamil Nadu","DOWRY DEATH",152,"2011"
"Tripura","DOWRY DEATH",30,"2011"
"Uttar Pradesh","DOWRY DEATH",2322,"2011"
"Uttarakhand","DOWRY DEATH",83,"2011"
"West Bengal","DOWRY DEATH",510,"2011"
"A&N Islands","DOWRY DEATH",0,"2011"
"Chandigarh","DOWRY DEATH",2,"2011"
"D&N Haveli","DOWRY DEATH",0,"2011"
"Daman & Diu","DOWRY DEATH",0,"2011"
"Delhi UT","DOWRY DEATH",142,"2011"
"Lakshadweep","DOWRY DEATH",0,"2011"
"Puducherry","DOWRY DEATH",1,"2011"
"ALL INDIA ","DOWRY DEATH",8618,"2011"
"Andhra Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",4849,"2011"
"Arunachal Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",51,"2011"
"Assam","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",1193,"2011"
"Bihar","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",790,"2011"
"Chhattisgarh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",1654,"2011"
"Goa","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",29,"2011"
"Gujarat","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",685,"2011"
"Haryana","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",474,"2011"
"Himachal Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",331,"2011"
"Jammu & Kashmir","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",1194,"2011"
"Jharkhand","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",317,"2011"
"Karnataka","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",2608,"2011"
"Kerala","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",3756,"2011"
"Madhya Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",6665,"2011"
"Maharashtra","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",3794,"2011"
"Manipur","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",38,"2011"
"Meghalaya","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",74,"2011"
"Mizoram","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",72,"2011"
"Nagaland","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",9,"2011"
"Odisha","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",3207,"2011"
"Punjab","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",282,"2011"
"Rajasthan","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",2447,"2011"
"Sikkim","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",24,"2011"
"Tamil Nadu","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",1467,"2011"
"Tripura","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",294,"2011"
"Uttar Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",3455,"2011"
"Uttarakhand","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",116,"2011"
"West Bengal","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",2363,"2011"
"A&N Islands","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",15,"2011"
"Chandigarh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",21,"2011"
"D&N Haveli","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",2,"2011"
"Daman & Diu","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",0,"2011"
"Delhi UT","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",657,"2011"
"Lakshadweep","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",0,"2011"
"Puducherry","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",35,"2011"
"All India","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",42968,"2011"
"Andhra Pradesh","INSULT TO THE MODESTY OF WOMEN",3658,"2011"
"Arunachal Pradesh","INSULT TO THE MODESTY OF WOMEN",0,"2011"
"Assam","INSULT TO THE MODESTY OF WOMEN",8,"2011"
"Bihar","INSULT TO THE MODESTY OF WOMEN",11,"2011"
"Chhattisgarh","INSULT TO THE MODESTY OF WOMEN",174,"2011"
"Goa","INSULT TO THE MODESTY OF WOMEN",12,"2011"
"Gujarat","INSULT TO THE MODESTY OF WOMEN",93,"2011"
"Haryana","INSULT TO THE MODESTY OF WOMEN",490,"2011"
"Himachal Pradesh","INSULT TO THE MODESTY OF WOMEN",62,"2011"
"Jammu & Kashmir","INSULT TO THE MODESTY OF WOMEN",350,"2011"
"Jharkhand","INSULT TO THE MODESTY OF WOMEN",7,"2011"
"Karnataka","INSULT TO THE MODESTY OF WOMEN",81,"2011"
"Kerala","INSULT TO THE MODESTY OF WOMEN",573,"2011"
"Madhya Pradesh","INSULT TO THE MODESTY OF WOMEN",762,"2011"
"Maharashtra","INSULT TO THE MODESTY OF WOMEN",1071,"2011"
"Manipur","INSULT TO THE MODESTY OF WOMEN",0,"2011"
"Meghalaya","INSULT TO THE MODESTY OF WOMEN",1,"2011"
"Mizoram","INSULT TO THE MODESTY OF WOMEN",1,"2011"
"Nagaland","INSULT TO THE MODESTY OF WOMEN",0,"2011"
"Odisha","INSULT TO THE MODESTY OF WOMEN",235,"2011"
"Punjab","INSULT TO THE MODESTY OF WOMEN",31,"2011"
"Rajasthan","INSULT TO THE MODESTY OF WOMEN",9,"2011"
"Sikkim","INSULT TO THE MODESTY OF WOMEN",0,"2011"
"Tamil Nadu","INSULT TO THE MODESTY OF WOMEN",464,"2011"
"Tripura","INSULT TO THE MODESTY OF WOMEN",9,"2011"
"Uttar Pradesh","INSULT TO THE MODESTY OF WOMEN",3,"2011"
"Uttarakhand","INSULT TO THE MODESTY OF WOMEN",72,"2011"
"West Bengal","INSULT TO THE MODESTY OF WOMEN",200,"2011"
"A&N Islands","INSULT TO THE MODESTY OF WOMEN",3,"2011"
"Chandigarh","INSULT TO THE MODESTY OF WOMEN",12,"2011"
"D&N Haveli","INSULT TO THE MODESTY OF WOMEN",0,"2011"
"Daman & Diu","INSULT TO THE MODESTY OF WOMEN",0,"2011"
"Delhi UT","INSULT TO THE MODESTY OF WOMEN",162,"2011"
"Lakshadweep","INSULT TO THE MODESTY OF WOMEN",0,"2011"
"Puducherry","INSULT TO THE MODESTY OF WOMEN",16,"2011"
"All India","INSULT TO THE MODESTY OF WOMEN",8570,"2011"
"Andhra Pradesh","CRUELTY BY HUSBAND OR RELATIVES",13376,"2011"
"Arunachal Pradesh","CRUELTY BY HUSBAND OR RELATIVES",18,"2011"
"Assam","CRUELTY BY HUSBAND OR RELATIVES",5246,"2011"
"Bihar","CRUELTY BY HUSBAND OR RELATIVES",2607,"2011"
"Chhattisgarh","CRUELTY BY HUSBAND OR RELATIVES",834,"2011"
"Goa","CRUELTY BY HUSBAND OR RELATIVES",18,"2011"
"Gujarat","CRUELTY BY HUSBAND OR RELATIVES",6052,"2011"
"Haryana","CRUELTY BY HUSBAND OR RELATIVES",2740,"2011"
"Himachal Pradesh","CRUELTY BY HUSBAND OR RELATIVES",239,"2011"
"Jammu & Kashmir","CRUELTY BY HUSBAND OR RELATIVES",286,"2011"
"Jharkhand","CRUELTY BY HUSBAND OR RELATIVES",659,"2011"
"Karnataka","CRUELTY BY HUSBAND OR RELATIVES",3712,"2011"
"Kerala","CRUELTY BY HUSBAND OR RELATIVES",5377,"2011"
"Madhya Pradesh","CRUELTY BY HUSBAND OR RELATIVES",3732,"2011"
"Maharashtra","CRUELTY BY HUSBAND OR RELATIVES",7136,"2011"
"Manipur","CRUELTY BY HUSBAND OR RELATIVES",39,"2011"
"Meghalaya","CRUELTY BY HUSBAND OR RELATIVES",21,"2011"
"Mizoram","CRUELTY BY HUSBAND OR RELATIVES",9,"2011"
"Nagaland","CRUELTY BY HUSBAND OR RELATIVES",1,"2011"
"Odisha","CRUELTY BY HUSBAND OR RELATIVES",2320,"2011"
"Punjab","CRUELTY BY HUSBAND OR RELATIVES",1136,"2011"
"Rajasthan","CRUELTY BY HUSBAND OR RELATIVES",12218,"2011"
"Sikkim","CRUELTY BY HUSBAND OR RELATIVES",4,"2011"
"Tamil Nadu","CRUELTY BY HUSBAND OR RELATIVES",1812,"2011"
"Tripura","CRUELTY BY HUSBAND OR RELATIVES",702,"2011"
"Uttar Pradesh","CRUELTY BY HUSBAND OR RELATIVES",7121,"2011"
"Uttarakhand","CRUELTY BY HUSBAND OR RELATIVES",307,"2011"
"West Bengal","CRUELTY BY HUSBAND OR RELATIVES",19772,"2011"
"A&N Islands","CRUELTY BY HUSBAND OR RELATIVES",5,"2011"
"Chandigarh","CRUELTY BY HUSBAND OR RELATIVES",46,"2011"
"D&N Haveli","CRUELTY BY HUSBAND OR RELATIVES",3,"2011"
"Daman & Diu","CRUELTY BY HUSBAND OR RELATIVES",2,"2011"
"Delhi UT","CRUELTY BY HUSBAND OR RELATIVES",1575,"2011"
"Lakshadweep","CRUELTY BY HUSBAND OR RELATIVES",0,"2011"
"Puducherry","CRUELTY BY HUSBAND OR RELATIVES",10,"2011"
"All India","CRUELTY BY HUSBAND OR RELATIVES",99135,"2011"
"Andhra Pradesh","IMMORAL TRAFFIC(PREVENTION)ACT",497,"2011"
"Arunachal Pradesh","IMMORAL TRAFFIC(PREVENTION)ACT",0,"2011"
"Assam","IMMORAL TRAFFIC(PREVENTION)ACT",21,"2011"
"Bihar","IMMORAL TRAFFIC(PREVENTION)ACT",23,"2011"
"Chhattisgarh","IMMORAL TRAFFIC(PREVENTION)ACT",15,"2011"
"Goa","IMMORAL TRAFFIC(PREVENTION)ACT",18,"2011"
"Gujarat","IMMORAL TRAFFIC(PREVENTION)ACT",46,"2011"
"Haryana","IMMORAL TRAFFIC(PREVENTION)ACT",57,"2011"
"Himachal Pradesh","IMMORAL TRAFFIC(PREVENTION)ACT",2,"2011"
"Jammu & Kashmir","IMMORAL TRAFFIC(PREVENTION)ACT",2,"2011"
"Jharkhand","IMMORAL TRAFFIC(PREVENTION)ACT",15,"2011"
"Karnataka","IMMORAL TRAFFIC(PREVENTION)ACT",351,"2011"
"Kerala","IMMORAL TRAFFIC(PREVENTION)ACT",197,"2011"
"Madhya Pradesh","IMMORAL TRAFFIC(PREVENTION)ACT",24,"2011"
"Maharashtra","IMMORAL TRAFFIC(PREVENTION)ACT",390,"2011"
"Manipur","IMMORAL TRAFFIC(PREVENTION)ACT",0,"2011"
"Meghalaya","IMMORAL TRAFFIC(PREVENTION)ACT",2,"2011"
"Mizoram","IMMORAL TRAFFIC(PREVENTION)ACT",8,"2011"
"Nagaland","IMMORAL TRAFFIC(PREVENTION)ACT",2,"2011"
"Odisha","IMMORAL TRAFFIC(PREVENTION)ACT",23,"2011"
"Punjab","IMMORAL TRAFFIC(PREVENTION)ACT",50,"2011"
"Rajasthan","IMMORAL TRAFFIC(PREVENTION)ACT",81,"2011"
"Sikkim","IMMORAL TRAFFIC(PREVENTION)ACT",1,"2011"
"Tamil Nadu","IMMORAL TRAFFIC(PREVENTION)ACT",420,"2011"
"Tripura","IMMORAL TRAFFIC(PREVENTION)ACT",2,"2011"
"Uttar Pradesh","IMMORAL TRAFFIC(PREVENTION)ACT",43,"2011"
"Uttarakhand","IMMORAL TRAFFIC(PREVENTION)ACT",3,"2011"
"West Bengal","IMMORAL TRAFFIC(PREVENTION)ACT",96,"2011"
"A&N Islands","IMMORAL TRAFFIC(PREVENTION)ACT",3,"2011"
"Chandigarh","IMMORAL TRAFFIC(PREVENTION)ACT",1,"2011"
"D&N Haveli","IMMORAL TRAFFIC(PREVENTION)ACT",1,"2011"
"Daman & Diu","IMMORAL TRAFFIC(PREVENTION)ACT",6,"2011"
"Delhi UT","IMMORAL TRAFFIC(PREVENTION)ACT",33,"2011"
"Lakshadweep","IMMORAL TRAFFIC(PREVENTION)ACT",0,"2011"
"Puducherry","IMMORAL TRAFFIC(PREVENTION)ACT",3,"2011"
"All India","IMMORAL TRAFFIC(PREVENTION)ACT",2436,"2011"
"Andhra Pradesh","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",314,"2011"
"Arunachal Pradesh","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Assam","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",1,"2011"
"Bihar","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Chhattisgarh","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Goa","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",3,"2011"
"Gujarat","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Haryana","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Himachal Pradesh","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Jammu & Kashmir","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Jharkhand","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Karnataka","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",2,"2011"
"Kerala","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",12,"2011"
"Madhya Pradesh","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Maharashtra","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",1,"2011"
"Manipur","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Meghalaya","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Mizoram","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Nagaland","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Odisha","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",1,"2011"
"Punjab","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Rajasthan","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",102,"2011"
"Sikkim","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Tamil Nadu","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",10,"2011"
"Tripura","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Uttar Pradesh","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",4,"2011"
"Uttarakhand","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"West Bengal","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",2,"2011"
"A&N Islands","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Chandigarh","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"D&N Haveli","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Daman & Diu","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Delhi UT","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",1,"2011"
"Lakshadweep","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"Puducherry","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",0,"2011"
"All India","INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT",453,"2011"
"Andhra Pradesh","TOTAL CRIMES AGAINST WOMEN",28246,"2011"
"Arunachal Pradesh","TOTAL CRIMES AGAINST WOMEN",171,"2011"
"Assam","TOTAL CRIMES AGAINST WOMEN",11503,"2011"
"Bihar","TOTAL CRIMES AGAINST WOMEN",10231,"2011"
"Chhattisgarh","TOTAL CRIMES AGAINST WOMEN",4219,"2011"
"Goa","TOTAL CRIMES AGAINST WOMEN",127,"2011"
"Gujarat","TOTAL CRIMES AGAINST WOMEN",8815,"2011"
"Haryana","TOTAL CRIMES AGAINST WOMEN",5491,"2011"
"Himachal Pradesh","TOTAL CRIMES AGAINST WOMEN",997,"2011"
"Jammu & Kashmir","TOTAL CRIMES AGAINST WOMEN",3146,"2011"
"Jharkhand","TOTAL CRIMES AGAINST WOMEN",3132,"2011"
"Karnataka","TOTAL CRIMES AGAINST WOMEN",9594,"2011"
"Kerala","TOTAL CRIMES AGAINST WOMEN",11288,"2011"
"Madhya Pradesh","TOTAL CRIMES AGAINST WOMEN",16599,"2011"
"Maharashtra","TOTAL CRIMES AGAINST WOMEN",15728,"2011"
"Manipur","TOTAL CRIMES AGAINST WOMEN",247,"2011"
"Meghalaya","TOTAL CRIMES AGAINST WOMEN",269,"2011"
"Mizoram","TOTAL CRIMES AGAINST WOMEN",167,"2011"
"Nagaland","TOTAL CRIMES AGAINST WOMEN",38,"2011"
"Odisha","TOTAL CRIMES AGAINST WOMEN",9433,"2011"
"Punjab","TOTAL CRIMES AGAINST WOMEN",2641,"2011"
"Rajasthan","TOTAL CRIMES AGAINST WOMEN",19888,"2011"
"Sikkim","TOTAL CRIMES AGAINST WOMEN",55,"2011"
"Tamil Nadu","TOTAL CRIMES AGAINST WOMEN",6940,"2011"
"Tripura","TOTAL CRIMES AGAINST WOMEN",1358,"2011"
"Uttar Pradesh","TOTAL CRIMES AGAINST WOMEN",22639,"2011"
"Uttarakhand","TOTAL CRIMES AGAINST WOMEN",996,"2011"
"West Bengal","TOTAL CRIMES AGAINST WOMEN",29133,"2011"
"A&N Islands","TOTAL CRIMES AGAINST WOMEN",51,"2011"
"Chandigarh","TOTAL CRIMES AGAINST WOMEN",156,"2011"
"D&N Haveli","TOTAL CRIMES AGAINST WOMEN",18,"2011"
"Daman & Diu","TOTAL CRIMES AGAINST WOMEN",11,"2011"
"Delhi UT","TOTAL CRIMES AGAINST WOMEN",5234,"2011"
"Lakshadweep","TOTAL CRIMES AGAINST WOMEN",0,"2011"
"Puducherry","TOTAL CRIMES AGAINST WOMEN",89,"2011"
"TOTAL Crime against Women","TOTAL CRIMES AGAINST WOMEN",228650,"2011"
"Andhra Pradesh","RAPE",1341,"2012"
"Arunachal Pradesh","RAPE",46,"2012"
"Assam","RAPE",1716,"2012"
"Bihar","RAPE",927,"2012"
"Chhattisgarh","RAPE",1034,"2012"
"Goa","RAPE",55,"2012"
"Gujarat","RAPE",473,"2012"
"Haryana","RAPE",668,"2012"
"Himachal Pradesh","RAPE",183,"2012"
"Jammu & Kashmir","RAPE",303,"2012"
"Jharkhand","RAPE",812,"2012"
"Karnataka","RAPE",621,"2012"
"Kerala","RAPE",1019,"2012"
"Madhya Pradesh","RAPE",3425,"2012"
"Maharashtra","RAPE",1839,"2012"
"Manipur","RAPE",63,"2012"
"Meghalaya","RAPE",164,"2012"
"Mizoram","RAPE",103,"2012"
"Nagaland","RAPE",21,"2012"
"Odisha","RAPE",1458,"2012"
"Punjab","RAPE",680,"2012"
"Rajasthan","RAPE",2049,"2012"
"Sikkim","RAPE",34,"2012"
"Tamil Nadu","RAPE",737,"2012"
"Tripura","RAPE",229,"2012"
"Uttar Pradesh","RAPE",1963,"2012"
"Uttarakhand","RAPE",148,"2012"
"West Bengal","RAPE",2046,"2012"
"A&N Islands","RAPE",12,"2012"
"Chandigarh","RAPE",27,"2012"
"D&N Haveli","RAPE",3,"2012"
"Daman & Diu","RAPE",5,"2012"
"Delhi UT","RAPE",706,"2012"
"Lakshadweep","RAPE",0,"2012"
"Puducherry","RAPE",13,"2012"
"All India","RAPE",24923,"2012"
"Andhra Pradesh","KIDNAPPING & ABDUCTION",1403,"2012"
"Arunachal Pradesh","KIDNAPPING & ABDUCTION",58,"2012"
"Assam","KIDNAPPING & ABDUCTION",3360,"2012"
"Bihar","KIDNAPPING & ABDUCTION",3789,"2012"
"Chhattisgarh","KIDNAPPING & ABDUCTION",350,"2012"
"Goa","KIDNAPPING & ABDUCTION",16,"2012"
"Gujarat","KIDNAPPING & ABDUCTION",1527,"2012"
"Haryana","KIDNAPPING & ABDUCTION",900,"2012"
"Himachal Pradesh","KIDNAPPING & ABDUCTION",152,"2012"
"Jammu & Kashmir","KIDNAPPING & ABDUCTION",1041,"2012"
"Jharkhand","KIDNAPPING & ABDUCTION",786,"2012"
"Karnataka","KIDNAPPING & ABDUCTION",1070,"2012"
"Kerala","KIDNAPPING & ABDUCTION",214,"2012"
"Madhya Pradesh","KIDNAPPING & ABDUCTION",1127,"2012"
"Maharashtra","KIDNAPPING & ABDUCTION",1140,"2012"
"Manipur","KIDNAPPING & ABDUCTION",133,"2012"
"Meghalaya","KIDNAPPING & ABDUCTION",24,"2012"
"Mizoram","KIDNAPPING & ABDUCTION",3,"2012"
"Nagaland","KIDNAPPING & ABDUCTION",10,"2012"
"Odisha","KIDNAPPING & ABDUCTION",1364,"2012"
"Punjab","KIDNAPPING & ABDUCTION",689,"2012"
"Rajasthan","KIDNAPPING & ABDUCTION",2697,"2012"
"Sikkim","KIDNAPPING & ABDUCTION",10,"2012"
"Tamil Nadu","KIDNAPPING & ABDUCTION",1693,"2012"
"Tripura","KIDNAPPING & ABDUCTION",114,"2012"
"Uttar Pradesh","KIDNAPPING & ABDUCTION",7910,"2012"
"Uttarakhand","KIDNAPPING & ABDUCTION",256,"2012"
"West Bengal","KIDNAPPING & ABDUCTION",4168,"2012"
"A&N Islands","KIDNAPPING & ABDUCTION",7,"2012"
"Chandigarh","KIDNAPPING & ABDUCTION",66,"2012"
"D&N Haveli","KIDNAPPING & ABDUCTION",9,"2012"
"Daman & Diu","KIDNAPPING & ABDUCTION",0,"2012"
"Delhi UT","KIDNAPPING & ABDUCTION",2160,"2012"
"Lakshadweep","KIDNAPPING & ABDUCTION",0,"2012"
"Puducherry","KIDNAPPING & ABDUCTION",16,"2012"
"ALL INDIA K&A","KIDNAPPING & ABDUCTION",38262,"2012"
"Andhra Pradesh","DOWRY DEATH",504,"2012"
"Arunachal Pradesh","DOWRY DEATH",1,"2012"
"Assam","DOWRY DEATH",140,"2012"
"Bihar","DOWRY DEATH",1275,"2012"
"Chhattisgarh","DOWRY DEATH",81,"2012"
"Goa","DOWRY DEATH",0,"2012"
"Gujarat","DOWRY DEATH",21,"2012"
"Haryana","DOWRY DEATH",258,"2012"
"Himachal Pradesh","DOWRY DEATH",2,"2012"
"Jammu & Kashmir","DOWRY DEATH",8,"2012"
"Jharkhand","DOWRY DEATH",302,"2012"
"Karnataka","DOWRY DEATH",218,"2012"
"Kerala","DOWRY DEATH",32,"2012"
"Madhya Pradesh","DOWRY DEATH",743,"2012"
"Maharashtra","DOWRY DEATH",329,"2012"
"Manipur","DOWRY DEATH",0,"2012"
"Meghalaya","DOWRY DEATH",1,"2012"
"Mizoram","DOWRY DEATH",0,"2012"
"Nagaland","DOWRY DEATH",0,"2012"
"Odisha","DOWRY DEATH",525,"2012"
"Punjab","DOWRY DEATH",118,"2012"
"Rajasthan","DOWRY DEATH",478,"2012"
"Sikkim","DOWRY DEATH",1,"2012"
"Tamil Nadu","DOWRY DEATH",110,"2012"
"Tripura","DOWRY DEATH",37,"2012"
"Uttar Pradesh","DOWRY DEATH",2244,"2012"
"Uttarakhand","DOWRY DEATH",71,"2012"
"West Bengal","DOWRY DEATH",593,"2012"
"A&N Islands","DOWRY DEATH",2,"2012"
"Chandigarh","DOWRY DEATH",5,"2012"
"D&N Haveli","DOWRY DEATH",0,"2012"
"Daman & Diu","DOWRY DEATH",0,"2012"
"Delhi UT","DOWRY DEATH",134,"2012"
"Lakshadweep","DOWRY DEATH",0,"2012"
"Puducherry","DOWRY DEATH",0,"2012"
"ALL INDIA ","DOWRY DEATH",8233,"2012"
"Andhra Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",4816,"2012"
"Arunachal Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",67,"2012"
"Assam","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",1840,"2012"
"Bihar","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",118,"2012"
"Chhattisgarh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",1601,"2012"
"Goa","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",49,"2012"
"Gujarat","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",745,"2012"
"Haryana","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",525,"2012"
"Himachal Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",250,"2012"
"Jammu & Kashmir","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",1322,"2012"
"Jharkhand","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",284,"2012"
"Karnataka","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",2978,"2012"
"Kerala","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",3735,"2012"
"Madhya Pradesh","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",6655,"2012"
"Maharashtra","ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY",3935,"2012"
